   6.9431990385055570E-003  -8.2022545967763033E-004
   3.3000950515270230E-002   2.1692181559915839E-003
   6.6999049484729775E-002   6.8639485295972566E-003
   9.3056800961494449E-002   9.7027872811863303E-003
  0.10694319903850558        1.0338668757747740E-002
  0.13300095051527025        1.1050309561102355E-002
  0.16699904948472979        1.0359315890503536E-002
  0.19305680096149447        1.4405037482548740E-002
  0.20694319903850555        2.0628323620149526E-002
  0.23300095051527023        4.1441610462263995E-002
  0.26699904948472974       0.10218647322300824     
  0.29305680096149445       0.17840749907461526     
  0.30694319903850559       0.23066961193581903     
  0.33300095051527029       0.34718446367618122     
  0.36699904948472978       0.52687293805730506     
  0.39305680096149448       0.66871458980080145     
  0.40694319903850557       0.73963792318974486     
  0.43300095051527027       0.85821716947267024     
  0.46699904948472976       0.95687450425509879     
  0.49305680096149446       0.98206686296638690     
  0.50694319903850560       0.97564924829940469     
  0.53300095051527030       0.92915713016182877     
  0.56699904948472979       0.81066238515641009     
  0.59305680096149449       0.69107049723369507     
  0.60694319903850569       0.62242013973929133     
  0.63300095051527039       0.49038586020944497     
  0.66699904948472988       0.33262307806354785     
  0.69305680096149458       0.23043204381821794     
  0.70694319903850567       0.18475265169657021     
  0.73300095051527037       0.11545517468108435     
  0.76699904948472986        5.5793560786928736E-002
  0.79305680096149456        2.8809055245211913E-002
  0.80694319903850564        1.9406263857342888E-002
  0.83300095051527034        9.0120342639670482E-003
  0.86699904948472983        2.6398293487528667E-003
  0.89305680096149453        5.8019872891035924E-004
  0.90694319903850562       -2.0870040653520451E-004
  0.93300095051527032       -1.5990654146771036E-003
  0.96699904948472981       -2.4021280812953493E-003
  0.99305680096149451       -1.7146664017169190E-003
