   6.9431990385055570E-003   5.9818214147645799E-005
   3.3000950515270230E-002   1.6271270003660108E-004
   6.6999049484729775E-002   5.5330956231011740E-004
   9.3056800961494449E-002   1.3279608752796318E-003
  0.10694319903850558        2.0709539109987816E-003
  0.13300095051527025        4.5732457660187954E-003
  0.16699904948472979        1.1848128909947143E-002
  0.19305680096149447        2.3085164494681617E-002
  0.20694319903850555        3.2216016489492724E-002
  0.23300095051527023        5.7755326675420583E-002
  0.26699904948472974       0.11399761890080976     
  0.29305680096149445       0.18032049111283666     
  0.30694319903850559       0.22518406694688795     
  0.33300095051527029       0.32773585959232177     
  0.36699904948472978       0.49284028964563020     
  0.39305680096149448       0.63288033887278794     
  0.40694319903850557       0.70724175393245226     
  0.43300095051527027       0.83564206852659473     
  0.46699904948472976       0.95737270743037539     
  0.49305680096149446       0.99807353749999805     
  0.50694319903850560       0.99807353749999805     
  0.53300095051527030       0.95737270743037528     
  0.56699904948472979       0.83564206852659451     
  0.59305680096149449       0.70724175393245192     
  0.60694319903850569       0.63288033887278705     
  0.63300095051527039       0.49284028964562931     
  0.66699904948472988       0.32773585959232104     
  0.69305680096149458       0.22518406694688736     
  0.70694319903850567       0.18032049111283630     
  0.73300095051527037       0.11399761890080951     
  0.76699904948472986        5.7755326675420486E-002
  0.79305680096149456        3.2216016489492641E-002
  0.80694319903850564        2.3085164494681554E-002
  0.83300095051527034        1.1848128909947100E-002
  0.86699904948472983        4.5732457660187789E-003
  0.89305680096149453        2.0709539109987742E-003
  0.90694319903850562        1.3279608752796283E-003
  0.93300095051527032        5.5330956231011501E-004
  0.96699904948472981        1.6271270003660079E-004
  0.99305680096149451        5.9818214147645589E-005
